step,signal,queue,action,throughput,delay
944,30037904,4,1,0,80483.0
945,2489157872,4,0,0,80856.0
945,2489157876,1.0,2,0,80856.0
945,30037903,35,0,0,80856.0
945,30037904,6,0,0,80856.0
946,2489157872,4,1,0,81229.0
946,2489157876,2,0,0,81229.0
946,30037903,35,1,0,81229.0
946,30037904,4,2,0,81229.0
947,2489157872,4,0,0,81602.0
947,2489157876,2,1,0,81602.0
947,30037903,35,2,0,81602.0
947,30037904,4,0,0,81602.0
948,2489157872,4,2,0,81931.0
948,2489157876,2,1,0,81931.0
948,30037903,35,0,0,81931.0
948,30037904,4,0,0,81931.0
949,2489157872,4,2,0,82277.0
949,2489157876,2,1,0,82277.0
949,30037903,35,2,0,82277.0
949,30037904,4,0,0,82277.0
950,2489157872,2.0,2,0,82624.0
950,2489157876,1.0,1,0,82624.0
950,30037903,35,1,0,82624.0
950,30037904,4,0,0,82624.0
951,2489157872,4,2,0,82971.0
951,2489157876,2,1,0,82971.0
951,30037903,35,0,0,82971.0
951,30037904,4,0,0,82971.0
952,2489157872,4,1,0,83319.0
952,2489157876,2,1,0,83319.0
952,30037903,35,1,0,83319.0
952,30037904,4,2,0,83319.0
953,2489157872,4,0,0,83689.0
953,2489157876,2,2,0,83689.0
953,30037903,35,2,0,83689.0
953,30037904,4,1,0,83689.0
954,2489157872,4,0,0,84037.0
954,2489157876,2,0,0,84037.0
954,30037903,35,0,0,84037.0
954,30037904,6,0,0,84037.0
955,2489157872,4,2,0,83793.0
955,2489157876,2,1,0,83793.0
955,30037903,35,1,0,83793.0
955,30037904,3.0,2,0,83793.0
956,2489157872,2,1,0,83140.0
956,2489157876,2,0,0,83140.0
956,30037903,17.5,0,0,83140.0
956,30037904,6,1,0,83140.0
957,2489157872,1.0,2,0,83510.0
957,2489157876,2,1,0,83510.0
957,30037903,35,2,0,83510.0
957,30037904,6,2,0,83510.0
958,2489157872,2,0,0,83280.0
958,2489157876,2,2,0,83280.0
958,30037903,35,0,0,83280.0
958,30037904,6,1,0,83280.0
959,2489157872,2,1,0,83093.0
959,2489157876,2,0,0,83093.0
959,30037903,35,1,0,83093.0
959,30037904,6,2,0,83093.0
960,2489157872,2,0,0,82909.0
960,2489157876,2,1,0,82909.0
960,30037903,35,0,0,82909.0
960,30037904,6,0,0,82909.0
961,2489157872,2,2,0,82733.0
961,2489157876,2,2,0,82733.0
961,30037903,35,1,0,82733.0
961,30037904,6,1,0,82733.0
962,2489157872,2,0,0,83107.0
962,2489157876,2,1,0,83107.0
962,30037903,35,0,0,83107.0
962,30037904,6,2,0,83107.0
963,2489157872,2,2,0,83481.0
963,2489157876,2,0,0,83481.0
963,30037903,17.5,0,0,83481.0
963,30037904,6,0,0,83481.0
964,2489157872,2,1,0,83254.0
964,2489157876,2,2,0,83254.0
964,30037903,35,2,0,83254.0
964,30037904,6,1,0,83254.0
965,2489157872,2,2,0,83053.0
965,2489157876,2,1,0,83053.0
965,30037903,35,1,0,83053.0
965,30037904,6,0,0,83053.0
966,2489157872,2,0,0,82894.0
966,2489157876,1.0,1,0,82894.0
966,30037903,35,0,0,82894.0
966,30037904,6,1,0,82894.0
967,2489157872,2,0,0,81577.0
967,2489157876,2,2,0,81577.0
967,30037903,35,1,0,81577.0
967,30037904,6,2,0,81577.0
968,2489157872,2,0,0,80376.0
968,2489157876,2,1,0,80376.0
968,30037903,35,2,0,80376.0
968,30037904,6,2,0,80376.0
969,2489157872,2,2,0,79719.0
969,2489157876,2,0,0,79719.0
969,30037903,35,2,0,79719.0
969,30037904,6,0,0,79719.0
970,2489157872,2,0,0,79278.0
970,2489157876,2,0,0,79278.0
970,30037903,35,0,0,79278.0
970,30037904,6,1,0,79278.0
971,2489157872,2,1,1,79467.0
971,2489157876,2,2,1,79467.0
971,30037903,35,1,1,79467.0
971,30037904,8,2,1,79467.0
972,2489157872,2,1,0,79553.0
972,2489157876,2,2,0,79553.0
972,30037903,35,2,0,79553.0
972,30037904,4.0,0,0,79553.0
973,2489157872,2,1,0,79643.0
973,2489157876,2,0,0,79643.0
973,30037903,35,0,0,79643.0
973,30037904,4.0,2,0,79643.0
974,2489157872,1.0,1,0,79732.0
974,2489157876,2,0,0,79732.0
974,30037903,35,1,0,79732.0
974,30037904,8,0,0,79732.0
975,2489157872,2,1,0,79824.0
975,2489157876,2,2,0,79824.0
975,30037903,35,2,0,79824.0
975,30037904,8,1,0,79824.0
976,2489157872,2,0,0,79379.0
976,2489157876,2,2,0,79379.0
976,30037903,35,0,0,79379.0
976,30037904,8,2,0,79379.0
977,2489157872,2,1,0,78937.0
977,2489157876,2,0,0,78937.0
977,30037903,35,1,0,78937.0
977,30037904,8,0,0,78937.0
978,2489157872,2,2,0,78500.0
978,2489157876,2,1,0,78500.0
978,30037903,35,2,0,78500.0
978,30037904,4.0,1,0,78500.0
979,2489157872,2,0,0,78084.0
979,2489157876,2,2,0,78084.0
979,30037903,35,0,0,78084.0
979,30037904,8,2,0,78084.0
980,2489157872,2,1,0,77820.0
980,2489157876,2,0,0,77820.0
980,30037903,35,1,0,77820.0
980,30037904,8,1,0,77820.0
981,2489157872,2,2,0,77550.0
981,2489157876,2,1,0,77550.0
981,30037903,35,2,0,77550.0
981,30037904,8,1,0,77550.0
982,2489157872,2,0,0,77284.0
982,2489157876,2,2,0,77284.0
982,30037903,35,0,0,77284.0
982,30037904,8,0,0,77284.0
983,2489157872,1.0,1,0,77265.0
983,2489157876,1.0,0,0,77265.0
983,30037903,35,0,0,77265.0
983,30037904,8,1,0,77265.0
984,2489157872,2,2,0,77248.0
984,2489157876,2,1,0,77248.0
984,30037903,35,1,0,77248.0
984,30037904,8,2,0,77248.0
985,2489157872,2,0,0,77234.0
985,2489157876,2,2,0,77234.0
985,30037903,35,2,0,77234.0
985,30037904,8,2,0,77234.0
986,2489157872,2,1,0,77330.0
986,2489157876,2,0,0,77330.0
986,30037903,35,1,0,77330.0
986,30037904,8,0,0,77330.0
987,2489157872,1.0,2,0,77448.0
987,2489157876,2,1,0,77448.0
987,30037903,35,2,0,77448.0
987,30037904,8,1,0,77448.0
988,2489157872,2,0,0,77729.0
988,2489157876,2,2,0,77729.0
988,30037903,35,0,0,77729.0
988,30037904,8,1,0,77729.0
989,2489157872,2,1,0,78034.0
989,2489157876,2,0,0,78034.0
989,30037903,17.5,1,0,78034.0
989,30037904,8,0,0,78034.0
990,2489157872,2,2,0,78415.0
990,2489157876,2,1,0,78415.0
990,30037903,35,1,0,78415.0
990,30037904,4.0,0,0,78415.0
991,2489157872,2,2,0,78799.0
991,2489157876,2,1,0,78799.0
991,30037903,35,1,0,78799.0
991,30037904,8,2,0,78799.0
992,2489157872,2,0,0,79186.0
992,2489157876,2,2,0,79186.0
992,30037903,35,2,0,79186.0
992,30037904,8,1,0,79186.0
993,2489157872,2,1,0,79574.0
993,2489157876,2,0,0,79574.0
993,30037903,17.5,2,0,79574.0
993,30037904,8,0,0,79574.0
994,2489157872,1.0,2,0,79965.0
994,2489157876,2,1,0,79965.0
994,30037903,35,0,0,79965.0
994,30037904,8,2,0,79965.0
995,2489157872,2,0,0,80356.0
995,2489157876,1.0,2,0,80356.0
995,30037903,17.5,1,0,80356.0
995,30037904,8,1,0,80356.0
996,2489157872,1.0,1,0,80748.0
996,2489157876,2,0,0,80748.0
996,30037903,35,1,0,80748.0
996,30037904,8,0,0,80748.0
997,2489157872,2,2,0,81140.0
997,2489157876,2,1,0,81140.0
997,30037903,35,2,0,81140.0
997,30037904,8,2,0,81140.0
998,2489157872,2,0,0,81532.0
998,2489157876,2,2,0,81532.0
998,30037903,35,0,0,81532.0
998,30037904,8,1,0,81532.0
999,2489157872,2,1,0,81323.0
999,2489157876,2,0,0,81323.0
999,30037903,35,1,0,81323.0
999,30037904,8,2,0,81323.0
1000,2489157872,1.0,2,0,80520.0
1000,2489157876,2,1,0,80520.0
1000,30037903,35,2,0,80520.0
1000,30037904,8,0,0,80520.0
1001,2489157872,1.0,1,0,79871.0
1001,2489157876,2,0,0,79871.0
1001,30037903,35,0,0,79871.0
1001,30037904,8,2,0,79871.0
1002,2489157872,2,0,0,79309.0
1002,2489157876,2,2,0,79309.0
1002,30037903,35,1,0,79309.0
1002,30037904,8,1,0,79309.0
1003,2489157872,2,1,0,79150.0
1003,2489157876,2,2,0,79150.0
1003,30037903,35,2,0,79150.0
1003,30037904,8,0,0,79150.0
1004,2489157872,2,1,0,78991.0
1004,2489157876,2,2,0,78991.0
1004,30037903,35,0,0,78991.0
1004,30037904,8,2,0,78991.0
1005,2489157872,2,0,0,78941.0
1005,2489157876,2,2,0,78941.0
1005,30037903,35,1,0,78941.0
1005,30037904,4.0,1,0,78941.0
1006,2489157872,2,2,0,78923.0
1006,2489157876,2,0,0,78923.0
1006,30037903,35,2,0,78923.0
1006,30037904,8,1,0,78923.0
1007,2489157872,2,0,0,78904.0
1007,2489157876,1.0,2,0,78904.0
1007,30037903,35,0,0,78904.0
1007,30037904,8,0,0,78904.0
1008,2489157872,2,1,0,78897.0
1008,2489157876,2,0,0,78897.0
1008,30037903,35,1,0,78897.0
1008,30037904,8,2,0,78897.0
1009,2489157872,2,2,0,78890.0
1009,2489157876,2,1,0,78890.0
1009,30037903,35,2,0,78890.0
1009,30037904,8,1,0,78890.0
1010,2489157872,2,1,0,78965.0
1010,2489157876,2,0,0,78965.0
1010,30037903,35,0,0,78965.0
1010,30037904,8,0,0,78965.0
1011,2489157872,2,1,0,79049.0
1011,2489157876,2,2,0,79049.0
1011,30037903,35,1,0,79049.0
1011,30037904,8,2,0,79049.0
1012,2489157872,2,0,0,79326.0
1012,2489157876,2,2,0,79326.0
1012,30037903,35,2,0,79326.0
1012,30037904,8,1,0,79326.0
1013,2489157872,2,0,0,79690.0
1013,2489157876,2,1,0,79690.0
1013,30037903,35,0,0,79690.0
1013,30037904,5.0,0,0,79690.0
1014,2489157872,2,2,0,79477.0
1014,2489157876,2,0,0,79477.0
1014,30037903,35,1,0,79477.0
1014,30037904,5.0,2,0,79477.0
1015,2489157872,2,1,0,79263.0
1015,2489157876,2,2,0,79263.0
1015,30037903,35,2,0,79263.0
1015,30037904,10,0,0,79263.0
1016,2489157872,2,0,0,79470.0
1016,2489157876,2,1,0,79470.0
1016,30037903,35,2,0,79470.0
1016,30037904,10,1,0,79470.0
1017,2489157872,2,0,0,79855.0
1017,2489157876,2,2,0,79855.0
1017,30037903,35,0,0,79855.0
1017,30037904,10,2,0,79855.0
1018,2489157872,2,1,0,80242.0
1018,2489157876,1.0,2,0,80242.0
1018,30037903,35,1,0,80242.0
1018,30037904,10,0,0,80242.0
1019,2489157872,2,0,0,80631.0
1019,2489157876,2,1,0,80631.0
1019,30037903,35,0,0,80631.0
1019,30037904,10,0,0,80631.0
1020,2489157872,2,0,0,81022.0
1020,2489157876,2,1,0,81022.0
1020,30037903,35,1,0,81022.0
1020,30037904,10,1,0,81022.0
1021,2489157872,2,2,0,81415.0
1021,2489157876,2,0,0,81415.0
1021,30037903,17.5,0,0,81415.0
1021,30037904,10,0,0,81415.0
1022,2489157872,2,1,0,81808.0
1022,2489157876,2,2,0,81808.0
1022,30037903,35,0,0,81808.0
1022,30037904,10,2,0,81808.0
1023,2489157872,2,0,0,82202.0
1023,2489157876,2,1,0,82202.0
1023,30037903,35,0,0,82202.0
1023,30037904,10,1,0,82202.0
1024,2489157872,2,2,1,82600.0
1024,2489157876,2,0,1,82600.0
1024,30037903,35,2,1,82600.0
1024,30037904,10,0,1,82600.0
1025,2489157872,2,1,0,82999.0
1025,2489157876,2,0,0,82999.0
1025,30037903,17.5,1,0,82999.0
1025,30037904,10,2,0,82999.0
1026,2489157872,1.0,2,0,83398.0
1026,2489157876,2,0,0,83398.0
1026,30037903,35,1,0,83398.0
1026,30037904,10,0,0,83398.0
1027,2489157872,2,1,0,83797.0
1027,2489157876,2,2,0,83797.0
1027,30037903,35,0,0,83797.0
1027,30037904,10,1,0,83797.0
1028,2489157872,1.0,0,0,84197.0
1028,2489157876,2,1,0,84197.0
1028,30037903,17.5,2,0,84197.0
1028,30037904,10,0,0,84197.0
1029,2489157872,2,2,0,84597.0
1029,2489157876,2,0,0,84597.0
1029,30037903,35,1,0,84597.0
1029,30037904,10,2,0,84597.0
1030,2489157872,2,0,0,84998.0
1030,2489157876,2,1,0,84998.0
1030,30037903,17.5,0,0,84998.0
1030,30037904,10,1,0,84998.0
1031,2489157872,2,2,0,85399.0
1031,2489157876,2,1,0,85399.0
1031,30037903,35,2,0,85399.0
1031,30037904,10,0,0,85399.0
1032,2489157872,2,2,0,85800.0
1032,2489157876,2,0,0,85800.0
1032,30037903,35,0,0,85800.0
1032,30037904,10,2,0,85800.0
1033,2489157872,2,1,0,86202.0
1033,2489157876,2,2,0,86202.0
1033,30037903,35,2,0,86202.0
1033,30037904,10,1,0,86202.0
1034,2489157872,2,0,0,86604.0
1034,2489157876,2,1,0,86604.0
1034,30037903,35,1,0,86604.0
1034,30037904,10,0,0,86604.0
1035,2489157872,2,2,0,87006.0
1035,2489157876,2,0,0,87006.0
1035,30037903,35,0,0,87006.0
1035,30037904,5.0,0,0,87006.0
1036,2489157872,2,1,0,87408.0
1036,2489157876,2,2,0,87408.0
1036,30037903,35,2,0,87408.0
1036,30037904,5.0,1,0,87408.0
1037,2489157872,2,1,0,87810.0
1037,2489157876,2,0,0,87810.0
1037,30037903,35,1,0,87810.0
1037,30037904,10,1,0,87810.0
1038,2489157872,2,2,0,88212.0
1038,2489157876,2,0,0,88212.0
1038,30037903,35,0,0,88212.0
1038,30037904,10,2,0,88212.0
1039,2489157872,2,1,0,88614.0
1039,2489157876,2,0,0,88614.0
1039,30037903,35,2,0,88614.0
1039,30037904,10,1,0,88614.0
1040,2489157872,2,2,0,88415.0
1040,2489157876,2,1,0,88415.0
1040,30037903,35,1,0,88415.0
1040,30037904,10,0,0,88415.0
1041,2489157872,2,2,0,88236.0
1041,2489157876,2,0,0,88236.0
1041,30037903,35,0,0,88236.0
1041,30037904,10,2,0,88236.0
1042,2489157872,2,0,0,87679.0
1042,2489157876,2,1,0,87679.0
1042,30037903,35,2,0,87679.0
1042,30037904,10,1,0,87679.0
1043,2489157872,2,2,0,87264.0
1043,2489157876,2,1,0,87264.0
1043,30037903,35,1,0,87264.0
1043,30037904,10,0,0,87264.0
1044,2489157872,2,2,0,87107.0
1044,2489157876,2,0,0,87107.0
1044,30037903,35,0,0,87107.0
1044,30037904,5.0,2,0,87107.0
1045,2489157872,2,1,1,85856.0
1045,2489157876,2,2,1,85856.0
1045,30037903,35,2,1,85856.0
1045,30037904,10,2,1,85856.0
1046,2489157872,2,0,0,85200.0
1046,2489157876,2,1,0,85200.0
1046,30037903,35,1,0,85200.0
1046,30037904,10,1,0,85200.0
1047,2489157872,2,2,1,84239.0
1047,2489157876,2,0,1,84239.0
1047,30037903,17.5,1,1,84239.0
1047,30037904,10,0,1,84239.0
1048,2489157872,2,1,0,84156.0
1048,2489157876,2,2,0,84156.0
1048,30037903,35,0,0,84156.0
1048,30037904,10,2,0,84156.0
1049,2489157872,1.0,0,0,84193.0
1049,2489157876,2,1,0,84193.0
1049,30037903,35,2,0,84193.0
1049,30037904,10,1,0,84193.0
1050,2489157872,2,2,0,84244.0
1050,2489157876,2,0,0,84244.0
1050,30037903,35,1,0,84244.0
1050,30037904,5.0,0,0,84244.0
1051,2489157872,2,1,0,84404.0
1051,2489157876,2,2,0,84404.0
1051,30037903,35,0,0,84404.0
1051,30037904,10,0,0,84404.0
1052,2489157872,2,1,0,84585.0
1052,2489157876,2,0,0,84585.0
1052,30037903,35,2,0,84585.0
1052,30037904,10,2,0,84585.0
1053,2489157872,2,1,0,84163.0
1053,2489157876,2,2,0,84163.0
1053,30037903,35,1,0,84163.0
1053,30037904,10,1,0,84163.0
1054,2489157872,2,0,0,83807.0
1054,2489157876,2,1,0,83807.0
1054,30037903,35,0,0,83807.0
1054,30037904,10,0,0,83807.0
1055,2489157872,1.0,2,0,83583.0
1055,2489157876,2,0,0,83583.0
1055,30037903,35,2,0,83583.0
1055,30037904,10,2,0,83583.0
1056,2489157872,2,1,1,83359.0
1056,2489157876,2,2,1,83359.0
1056,30037903,35,1,1,83359.0
1056,30037904,10,0,1,83359.0
1057,2489157872,2,0,1,83167.0
1057,2489157876,2,1,1,83167.0
1057,30037903,35,0,1,83167.0
1057,30037904,10,1,1,83167.0
1058,2489157872,2,2,0,82977.0
1058,2489157876,2,2,0,82977.0
1058,30037903,36,2,0,82977.0
1058,30037904,10,2,0,82977.0
1059,2489157872,2,0,0,83117.0
1059,2489157876,2,1,0,83117.0
1059,30037903,36,1,0,83117.0
1059,30037904,10,2,0,83117.0
1060,2489157872,2,2,0,83261.0
1060,2489157876,2,0,0,83261.0
1060,30037903,36,0,0,83261.0
1060,30037904,10,0,0,83261.0
1061,2489157872,2,1,0,83466.0
1061,2489157876,2,2,0,83466.0
1061,30037903,36,2,0,83466.0
1061,30037904,10,1,0,83466.0
1062,2489157872,2,0,0,83719.0
1062,2489157876,2,1,0,83719.0
1062,30037903,36,0,0,83719.0
1062,30037904,5.0,0,0,83719.0
1063,2489157872,2,2,0,83998.0
1063,2489157876,2,0,0,83998.0
1063,30037903,36,1,0,83998.0
1063,30037904,10,2,0,83998.0
1064,2489157872,2,1,0,84345.0
1064,2489157876,2,2,0,84345.0
1064,30037903,36,2,0,84345.0
1064,30037904,10,0,0,84345.0
1065,2489157872,1.0,0,0,84747.0
1065,2489157876,2,1,0,84747.0
1065,30037903,36,1,0,84747.0
1065,30037904,10,2,0,84747.0
1066,2489157872,1.0,2,0,85150.0
1066,2489157876,2,0,0,85150.0
1066,30037903,36,0,0,85150.0
1066,30037904,10,0,0,85150.0
1067,2489157872,2,1,0,85553.0
1067,2489157876,2,2,0,85553.0
1067,30037903,36,2,0,85553.0
1067,30037904,10,1,0,85553.0
1068,2489157872,2,0,0,85957.0
1068,2489157876,2,1,0,85957.0
1068,30037903,18.0,2,0,85957.0
1068,30037904,10,2,0,85957.0
1069,2489157872,2,2,0,85762.0
1069,2489157876,2,0,0,85762.0
1069,30037903,36,1,0,85762.0
1069,30037904,5.0,2,0,85762.0
1070,2489157872,2,1,0,85638.0
1070,2489157876,2,2,0,85638.0
1070,30037903,36,0,0,85638.0
1070,30037904,10,1,0,85638.0
1071,2489157872,5,1,0,86044.0
1071,2489157876,2,0,0,86044.0
1071,30037903,36,2,0,86044.0
1071,30037904,10,2,0,86044.0
1072,2489157872,5,0,0,86452.0
1072,2489157876,2,1,0,86452.0
1072,30037903,36,1,0,86452.0
1072,30037904,10,0,0,86452.0
1073,2489157872,5,2,0,86859.0
1073,2489157876,2,2,0,86859.0
1073,30037903,36,0,0,86859.0
1073,30037904,10,1,0,86859.0
1074,2489157872,5,1,0,87269.0
1074,2489157876,2,0,0,87269.0
1074,30037903,36,2,0,87269.0
1074,30037904,10,2,0,87269.0
1075,2489157872,5,0,0,87680.0
1075,2489157876,2,1,0,87680.0
1075,30037903,36,1,0,87680.0
1075,30037904,10,0,0,87680.0
1076,2489157872,5,2,0,88091.0
1076,2489157876,2,2,0,88091.0
1076,30037903,36,0,0,88091.0
1076,30037904,10,1,0,88091.0
1077,2489157872,5,1,0,88502.0
1077,2489157876,2,0,0,88502.0
1077,30037903,18.0,0,0,88502.0
1077,30037904,10,0,0,88502.0
1078,2489157872,5,0,0,88914.0
1078,2489157876,2,1,0,88914.0
1078,30037903,36,2,0,88914.0
1078,30037904,10,2,0,88914.0
1079,2489157872,5,2,0,89326.0
1079,2489157876,2,2,0,89326.0
1079,30037903,18.0,0,0,89326.0
1079,30037904,10,0,0,89326.0
1080,2489157872,5,0,0,89742.0
1080,2489157876,2,0,0,89742.0
1080,30037903,36,0,0,89742.0
1080,30037904,5.0,1,0,89742.0
1081,2489157872,5,2,0,90159.0
1081,2489157876,2,1,0,90159.0
1081,30037903,36,1,0,90159.0
1081,30037904,10,0,0,90159.0
1082,2489157872,5,0,1,90576.0
1082,2489157876,2,2,1,90576.0
1082,30037903,36,2,1,90576.0
1082,30037904,10,0,1,90576.0
1083,2489157872,2.5,0,0,90994.0
1083,2489157876,2,1,0,90994.0
1083,30037903,36,0,0,90994.0
1083,30037904,10,1,0,90994.0
1084,2489157872,5,1,0,91412.0
1084,2489157876,2,2,0,91412.0
1084,30037903,36,1,0,91412.0
1084,30037904,10,2,0,91412.0
1085,2489157872,5,2,1,91831.0
1085,2489157876,2,0,1,91831.0
1085,30037903,36,2,1,91831.0
1085,30037904,10,1,1,91831.0
1086,2489157872,5,0,0,92250.0
1086,2489157876,2,1,0,92250.0
1086,30037903,36,0,0,92250.0
1086,30037904,10,0,0,92250.0
1087,2489157872,5,1,0,92068.0
1087,2489157876,2,2,0,92068.0
1087,30037903,18.0,0,0,92068.0
1087,30037904,5.0,2,0,92068.0
1088,2489157872,5,0,0,91899.0
1088,2489157876,1.0,0,0,91899.0
1088,30037903,36,1,0,91899.0
1088,30037904,10,1,0,91899.0
1089,2489157872,5,1,0,91437.0
1089,2489157876,2,1,0,91437.0
1089,30037903,36,2,0,91437.0
1089,30037904,10,2,0,91437.0
1090,2489157872,5,2,0,91180.0
1090,2489157876,2,2,0,91180.0
1090,30037903,36,0,0,91180.0
1090,30037904,10,0,0,91180.0
1091,2489157872,5,0,1,91202.0
1091,2489157876,2,0,1,91202.0
1091,30037903,36,0,1,91202.0
1091,30037904,10,2,1,91202.0
1092,2489157872,5,1,0,91386.0
1092,2489157876,2,0,0,91386.0
1092,30037903,36,2,0,91386.0
1092,30037904,10,0,0,91386.0
1093,2489157872,5,2,0,91725.0
1093,2489157876,2,1,0,91725.0
1093,30037903,36,1,0,91725.0
1093,30037904,10,1,0,91725.0
1094,2489157872,5,0,0,92140.0
1094,2489157876,1.0,2,0,92140.0
1094,30037903,36,2,0,92140.0
1094,30037904,10,2,0,92140.0
1095,2489157872,5,1,0,92556.0
1095,2489157876,1.0,0,0,92556.0
1095,30037903,36,1,0,92556.0
1095,30037904,10,1,0,92556.0
1096,2489157872,5,0,0,92973.0
1096,2489157876,2,1,0,92973.0
1096,30037903,36,0,0,92973.0
1096,30037904,10,0,0,92973.0
1097,2489157872,5,2,0,92791.0
1097,2489157876,2,2,0,92791.0
1097,30037903,36,2,0,92791.0
1097,30037904,10,2,0,92791.0
1098,2489157872,5,0,0,92628.0
1098,2489157876,2,1,0,92628.0
1098,30037903,36,1,0,92628.0
1098,30037904,10,1,0,92628.0
1099,2489157872,5,0,0,92481.0
1099,2489157876,2,0,0,92481.0
1099,30037903,18.0,1,0,92481.0
1099,30037904,10,0,0,92481.0
1100,2489157872,5,1,0,92337.0
1100,2489157876,2,1,0,92337.0
1100,30037903,36,0,0,92337.0
1100,30037904,10,2,0,92337.0
1101,2489157872,5,2,0,92243.0
1101,2489157876,2,2,0,92243.0
1101,30037903,18.0,2,0,92243.0
1101,30037904,5.0,2,0,92243.0
1102,2489157872,2.5,0,0,92435.0
1102,2489157876,2,1,0,92435.0
1102,30037903,36,2,0,92435.0
1102,30037904,10,1,0,92435.0
1103,2489157872,5,1,0,92855.0
1103,2489157876,2,2,0,92855.0
1103,30037903,18.0,0,0,92855.0
1103,30037904,10,0,0,92855.0
1104,2489157872,5,0,0,93277.0
1104,2489157876,2,0,0,93277.0
1104,30037903,36,1,0,93277.0
1104,30037904,10,2,0,93277.0
1105,2489157872,5,1,0,93699.0
1105,2489157876,2,1,0,93699.0
1105,30037903,36,0,0,93699.0
1105,30037904,10,1,0,93699.0
1106,2489157872,5,2,0,94122.0
1106,2489157876,1.0,2,0,94122.0
1106,30037903,18.0,2,0,94122.0
1106,30037904,10,2,0,94122.0
1107,2489157872,5,0,0,94545.0
1107,2489157876,2,0,0,94545.0
1107,30037903,36,2,0,94545.0
1107,30037904,10,2,0,94545.0
1108,2489157872,5,0,0,94368.0
1108,2489157876,2,1,0,94368.0
1108,30037903,36,1,0,94368.0
1108,30037904,5.0,1,0,94368.0
1109,2489157872,5,2,0,94551.0
1109,2489157876,2,2,0,94551.0
1109,30037903,36,0,0,94551.0
1109,30037904,10,0,0,94551.0
1110,2489157872,5,0,0,94742.0
1110,2489157876,2,1,0,94742.0
1110,30037903,36,2,0,94742.0
1110,30037904,10,1,0,94742.0
1111,2489157872,5,1,0,94946.0
1111,2489157876,2,0,0,94946.0
1111,30037903,36,1,0,94946.0
1111,30037904,10,0,0,94946.0
1112,2489157872,5,2,0,95259.0
1112,2489157876,2,2,0,95259.0
1112,30037903,36,0,0,95259.0
1112,30037904,10,1,0,95259.0
1113,2489157872,5,0,0,95680.0
1113,2489157876,2,0,0,95680.0
1113,30037903,36,2,0,95680.0
1113,30037904,5.0,1,0,95680.0
1114,2489157872,5,2,0,96101.0
1114,2489157876,2,1,0,96101.0
1114,30037903,36,1,0,96101.0
1114,30037904,10,2,0,96101.0
1115,2489157872,5,0,0,96523.0
1115,2489157876,2,2,0,96523.0
1115,30037903,36,0,0,96523.0
1115,30037904,10,0,0,96523.0
1116,2489157872,2.5,2,0,96945.0
1116,2489157876,2,0,0,96945.0
1116,30037903,36,2,0,96945.0
1116,30037904,10,1,0,96945.0
1117,2489157872,5,1,0,97368.0
1117,2489157876,2,1,0,97368.0
1117,30037903,36,1,0,97368.0
1117,30037904,10,2,0,97368.0
1118,2489157872,5,2,0,97793.0
1118,2489157876,2,2,0,97793.0
1118,30037903,36,0,0,97793.0
1118,30037904,10,0,0,97793.0
1119,2489157872,5,0,0,98219.0
1119,2489157876,2,0,0,98219.0
1119,30037903,36,2,0,98219.0
1119,30037904,10,1,0,98219.0
1120,2489157872,5,1,0,98645.0
1120,2489157876,2,1,0,98645.0
1120,30037903,36,1,0,98645.0
1120,30037904,10,2,0,98645.0
1121,2489157872,5,2,0,99071.0
1121,2489157876,2,2,0,99071.0
1121,30037903,36,0,0,99071.0
1121,30037904,10,0,0,99071.0
1122,2489157872,2.5,0,0,99497.0
1122,2489157876,2,1,0,99497.0
1122,30037903,36,2,0,99497.0
1122,30037904,10,1,0,99497.0
1123,2489157872,5,0,0,99923.0
1123,2489157876,2,2,0,99923.0
1123,30037903,36,1,0,99923.0
1123,30037904,10,2,0,99923.0
1124,2489157872,5,1,0,100350.0
1124,2489157876,2,0,0,100350.0
1124,30037903,36,2,0,100350.0
1124,30037904,10,0,0,100350.0
1125,2489157872,5,2,0,100777.0
1125,2489157876,2,1,0,100777.0
1125,30037903,36,0,0,100777.0
1125,30037904,10,1,0,100777.0
1126,2489157872,5,0,0,101204.0
1126,2489157876,2,2,0,101204.0
1126,30037903,36,1,0,101204.0
1126,30037904,10,1,0,101204.0
1127,2489157872,5,2,0,101632.0
1127,2489157876,2,0,0,101632.0
1127,30037903,36,0,0,101632.0
1127,30037904,10,2,0,101632.0
1128,2489157872,5,1,0,102060.0
1128,2489157876,2,1,0,102060.0
1128,30037903,36,2,0,102060.0
1128,30037904,10,1,0,102060.0
1129,2489157872,5,0,0,102488.0
1129,2489157876,2,2,0,102488.0
1129,30037903,36,1,0,102488.0
1129,30037904,10,0,0,102488.0
1130,2489157872,5,1,1,102916.0
1130,2489157876,2,0,1,102916.0
1130,30037903,36,0,1,102916.0
1130,30037904,10,2,1,102916.0
1131,2489157872,5,2,0,103344.0
1131,2489157876,2,0,0,103344.0
1131,30037903,36,2,0,103344.0
1131,30037904,10,0,0,103344.0
1132,2489157872,5,0,0,103772.0
1132,2489157876,2,1,0,103772.0
1132,30037903,36,1,0,103772.0
1132,30037904,10,2,0,103772.0
1133,2489157872,5,1,0,104200.0
1133,2489157876,1.0,2,0,104200.0
1133,30037903,36,0,0,104200.0
1133,30037904,10,1,0,104200.0
1134,2489157872,5,2,0,104027.0
1134,2489157876,2,1,0,104027.0
1134,30037903,36,2,0,104027.0
