step,signal,queue
1699,2489157872,23
1699,2489157876,5
1699,30037903,38
1699,30037904,18
1700,2489157872,23
1700,2489157876,5
1700,30037903,38
1700,30037904,18
1701,2489157872,23
1701,2489157876,5
1701,30037903,38
1701,30037904,18
1702,2489157872,23
1702,2489157876,5
1702,30037903,38
1702,30037904,18
1703,2489157872,23
1703,2489157876,5
1703,30037903,38
1703,30037904,18
1704,2489157872,23
1704,2489157876,5
1704,30037903,38
1704,30037904,18
1705,2489157872,23
1705,2489157876,5
1705,30037903,38
1705,30037904,18
1706,2489157872,23
1706,2489157876,5
1706,30037903,38
1706,30037904,18
1707,2489157872,23
1707,2489157876,5
1707,30037903,38
1707,30037904,18
1708,2489157872,23
1708,2489157876,5
1708,30037903,38
1708,30037904,18
1709,2489157872,23
1709,2489157876,5
1709,30037903,38
1709,30037904,18
1710,2489157872,23
1710,2489157876,5
1710,30037903,38
1710,30037904,18
1711,2489157872,23
1711,2489157876,5
1711,30037903,38
1711,30037904,18
1712,2489157872,23
1712,2489157876,5
1712,30037903,38
1712,30037904,18
1713,2489157872,23
1713,2489157876,5
1713,30037903,38
1713,30037904,18
1714,2489157872,23
1714,2489157876,5
1714,30037903,38
1714,30037904,18
1715,2489157872,23
1715,2489157876,5
1715,30037903,38
1715,30037904,18
1716,2489157872,23
1716,2489157876,5
1716,30037903,38
1716,30037904,18
1717,2489157872,23
1717,2489157876,5
1717,30037903,38
1717,30037904,18
1718,2489157872,23
1718,2489157876,5
1718,30037903,38
1718,30037904,18
1719,2489157872,23
1719,2489157876,5
1719,30037903,38
1719,30037904,18
1720,2489157872,23
1720,2489157876,5
1720,30037903,38
1720,30037904,18
1721,2489157872,23
1721,2489157876,5
1721,30037903,38
1721,30037904,18
1722,2489157872,23
1722,2489157876,5
1722,30037903,38
1722,30037904,18
1723,2489157872,23
1723,2489157876,5
1723,30037903,38
1723,30037904,18
1724,2489157872,23
1724,2489157876,5
1724,30037903,38
1724,30037904,18
1725,2489157872,23
1725,2489157876,5
1725,30037903,38
1725,30037904,18
1726,2489157872,23
1726,2489157876,5
1726,30037903,38
1726,30037904,18
1727,2489157872,23
1727,2489157876,5
1727,30037903,38
1727,30037904,18
1728,2489157872,23
1728,2489157876,5
1728,30037903,38
1728,30037904,18
1729,2489157872,23
1729,2489157876,5
1729,30037903,38
1729,30037904,18
1730,2489157872,23
1730,2489157876,5
1730,30037903,38
1730,30037904,18
1731,2489157872,23
1731,2489157876,5
1731,30037903,38
1731,30037904,18
1732,2489157872,23
1732,2489157876,5
1732,30037903,38
1732,30037904,18
1733,2489157872,23
1733,2489157876,5
1733,30037903,38
1733,30037904,18
1734,2489157872,23
1734,2489157876,5
1734,30037903,38
1734,30037904,18
1735,2489157872,23
1735,2489157876,5
1735,30037903,38
1735,30037904,18
1736,2489157872,23
1736,2489157876,5
1736,30037903,38
1736,30037904,18
1737,2489157872,23
1737,2489157876,5
1737,30037903,38
1737,30037904,18
1738,2489157872,23
1738,2489157876,5
1738,30037903,38
1738,30037904,18
1739,2489157872,23
1739,2489157876,5
1739,30037903,38
1739,30037904,18
1740,2489157872,23
1740,2489157876,5
1740,30037903,38
1740,30037904,18
1741,2489157872,23
1741,2489157876,5
1741,30037903,38
1741,30037904,18
1742,2489157872,23
1742,2489157876,5
1742,30037903,38
1742,30037904,18
1743,2489157872,23
1743,2489157876,5
1743,30037903,38
1743,30037904,18
1744,2489157872,23
1744,2489157876,5
1744,30037903,38
1744,30037904,18
1745,2489157872,23
1745,2489157876,5
1745,30037903,38
1745,30037904,18
1746,2489157872,23
1746,2489157876,5
1746,30037903,38
1746,30037904,18
1747,2489157872,23
1747,2489157876,5
1747,30037903,38
1747,30037904,18
1748,2489157872,23
1748,2489157876,5
1748,30037903,38
1748,30037904,18
1749,2489157872,23
1749,2489157876,5
1749,30037903,38
1749,30037904,18
1750,2489157872,23
1750,2489157876,5
1750,30037903,38
1750,30037904,18
1751,2489157872,23
1751,2489157876,5
1751,30037903,38
1751,30037904,18
1752,2489157872,23
1752,2489157876,5
1752,30037903,38
1752,30037904,18
1753,2489157872,23
1753,2489157876,5
1753,30037903,38
1753,30037904,18
1754,2489157872,23
1754,2489157876,5
1754,30037903,38
1754,30037904,18
1755,2489157872,23
1755,2489157876,5
1755,30037903,38
1755,30037904,18
1756,2489157872,23
1756,2489157876,5
1756,30037903,38
1756,30037904,18
1757,2489157872,23
1757,2489157876,5
1757,30037903,38
1757,30037904,18
1758,2489157872,23
1758,2489157876,5
1758,30037903,38
1758,30037904,18
1759,2489157872,23
1759,2489157876,5
1759,30037903,38
1759,30037904,18
1760,2489157872,23
1760,2489157876,5
1760,30037903,38
1760,30037904,18
1761,2489157872,23
1761,2489157876,5
1761,30037903,38
1761,30037904,18
1762,2489157872,23
1762,2489157876,5
1762,30037903,38
1762,30037904,18
1763,2489157872,23
1763,2489157876,5
1763,30037903,38
1763,30037904,18
1764,2489157872,23
1764,2489157876,5
1764,30037903,38
1764,30037904,18
1765,2489157872,23
1765,2489157876,5
1765,30037903,38
1765,30037904,18
1766,2489157872,23
1766,2489157876,5
1766,30037903,38
1766,30037904,18
1767,2489157872,23
1767,2489157876,5
1767,30037903,38
1767,30037904,18
1768,2489157872,23
1768,2489157876,5
1768,30037903,38
1768,30037904,18
1769,2489157872,23
1769,2489157876,5
1769,30037903,38
1769,30037904,18
1770,2489157872,23
1770,2489157876,5
1770,30037903,38
1770,30037904,18
1771,2489157872,23
1771,2489157876,5
1771,30037903,38
1771,30037904,18
1772,2489157872,23
1772,2489157876,5
1772,30037903,38
1772,30037904,18
1773,2489157872,23
1773,2489157876,5
1773,30037903,38
1773,30037904,18
1774,2489157872,23
1774,2489157876,5
1774,30037903,38
1774,30037904,18
1775,2489157872,23
1775,2489157876,5
1775,30037903,38
1775,30037904,18
1776,2489157872,23
1776,2489157876,5
1776,30037903,38
1776,30037904,18
1777,2489157872,23
1777,2489157876,5
1777,30037903,38
1777,30037904,18
1778,2489157872,23
1778,2489157876,5
1778,30037903,38
1778,30037904,18
1779,2489157872,23
1779,2489157876,5
1779,30037903,38
1779,30037904,18
1780,2489157872,23
1780,2489157876,5
1780,30037903,38
1780,30037904,18
1781,2489157872,23
1781,2489157876,5
1781,30037903,38
1781,30037904,18
1782,2489157872,23
1782,2489157876,5
1782,30037903,38
1782,30037904,18
1783,2489157872,23
1783,2489157876,5
1783,30037903,38
1783,30037904,18
1784,2489157872,23
1784,2489157876,5
1784,30037903,38
1784,30037904,18
1785,2489157872,23
1785,2489157876,5
1785,30037903,38
1785,30037904,18
1786,2489157872,23
1786,2489157876,5
1786,30037903,38
1786,30037904,18
1787,2489157872,23
1787,2489157876,5
1787,30037903,38
1787,30037904,18
1788,2489157872,23
1788,2489157876,5
1788,30037903,38
1788,30037904,18
1789,2489157872,23
1789,2489157876,5
1789,30037903,38
1789,30037904,18
1790,2489157872,23
1790,2489157876,5
1790,30037903,38
1790,30037904,18
1791,2489157872,23
1791,2489157876,5
1791,30037903,38
1791,30037904,18
1792,2489157872,23
1792,2489157876,5
1792,30037903,38
1792,30037904,18
1793,2489157872,23
1793,2489157876,5
1793,30037903,38
1793,30037904,18
1794,2489157872,23
1794,2489157876,5
1794,30037903,38
1794,30037904,18
1795,2489157872,23
1795,2489157876,5
1795,30037903,38
1795,30037904,18
1796,2489157872,23
1796,2489157876,5
1796,30037903,38
1796,30037904,18
1797,2489157872,23
1797,2489157876,5
1797,30037903,38
1797,30037904,18
1798,2489157872,23
1798,2489157876,5
1798,30037903,38
1798,30037904,18
1799,2489157872,23
1799,2489157876,5
1799,30037903,38
1799,30037904,18
1800,2489157872,23
1800,2489157876,5
1800,30037903,38
1800,30037904,18
1801,2489157872,23
1801,2489157876,5
1801,30037903,38
1801,30037904,18
1802,2489157872,23
1802,2489157876,5
1802,30037903,38
1802,30037904,18
1803,2489157872,23
1803,2489157876,5
1803,30037903,38
1803,30037904,18
1804,2489157872,23
1804,2489157876,5
1804,30037903,38
1804,30037904,18
1805,2489157872,23
1805,2489157876,5
1805,30037903,38
1805,30037904,18
1806,2489157872,23
1806,2489157876,5
1806,30037903,38
1806,30037904,18
1807,2489157872,23
1807,2489157876,5
1807,30037903,38
1807,30037904,18
1808,2489157872,23
1808,2489157876,5
1808,30037903,38
1808,30037904,18
1809,2489157872,23
1809,2489157876,5
1809,30037903,38
1809,30037904,18
1810,2489157872,23
1810,2489157876,5
1810,30037903,38
1810,30037904,18
1811,2489157872,23
1811,2489157876,5
1811,30037903,38
1811,30037904,18
1812,2489157872,23
1812,2489157876,5
1812,30037903,38
1812,30037904,18
1813,2489157872,23
1813,2489157876,5
1813,30037903,38
1813,30037904,18
1814,2489157872,23
1814,2489157876,5
1814,30037903,38
1814,30037904,18
1815,2489157872,23
1815,2489157876,5
1815,30037903,38
1815,30037904,18
1816,2489157872,23
1816,2489157876,5
1816,30037903,38
1816,30037904,18
1817,2489157872,23
1817,2489157876,5
1817,30037903,38
1817,30037904,18
1818,2489157872,23
1818,2489157876,5
1818,30037903,38
1818,30037904,18
1819,2489157872,23
1819,2489157876,5
1819,30037903,38
1819,30037904,18
1820,2489157872,23
1820,2489157876,5
1820,30037903,38
1820,30037904,18
1821,2489157872,23
1821,2489157876,5
1821,30037903,38
1821,30037904,18
1822,2489157872,23
1822,2489157876,5
1822,30037903,38
1822,30037904,18
1823,2489157872,23
1823,2489157876,5
1823,30037903,38
1823,30037904,18
1824,2489157872,23
1824,2489157876,5
1824,30037903,38
1824,30037904,18
1825,2489157872,21
1825,2489157876,5
1825,30037903,38
1825,30037904,18
1826,2489157872,21
1826,2489157876,4
1826,30037903,38
1826,30037904,18
1827,2489157872,21
1827,2489157876,4
1827,30037903,38
1827,30037904,18
1828,2489157872,21
1828,2489157876,4
1828,30037903,38
1828,30037904,18
1829,2489157872,21
1829,2489157876,4
1829,30037903,38
1829,30037904,18
1830,2489157872,21
1830,2489157876,5
1830,30037903,38
1830,30037904,18
1831,2489157872,23
1831,2489157876,4
1831,30037903,38
1831,30037904,18
1832,2489157872,23
1832,2489157876,4
1832,30037903,38
1832,30037904,18
1833,2489157872,23
1833,2489157876,5
1833,30037903,38
1833,30037904,18
1834,2489157872,23
1834,2489157876,5
1834,30037903,38
1834,30037904,18
1835,2489157872,23
1835,2489157876,5
1835,30037903,38
1835,30037904,18
1836,2489157872,23
1836,2489157876,5
1836,30037903,38
1836,30037904,18
1837,2489157872,23
1837,2489157876,5
1837,30037903,38
1837,30037904,18
1838,2489157872,23
1838,2489157876,5
1838,30037903,38
1838,30037904,18
1839,2489157872,23
1839,2489157876,5
1839,30037903,38
1839,30037904,18
1840,2489157872,23
1840,2489157876,5
1840,30037903,38
1840,30037904,18
1841,2489157872,23
1841,2489157876,5
1841,30037903,38
1841,30037904,18
1842,2489157872,23
1842,2489157876,5
1842,30037903,38
1842,30037904,18
1843,2489157872,23
1843,2489157876,5
1843,30037903,38
1843,30037904,18
1844,2489157872,23
1844,2489157876,5
1844,30037903,38
1844,30037904,18
1845,2489157872,23
1845,2489157876,5
1845,30037903,38
1845,30037904,18
1846,2489157872,23
1846,2489157876,5
1846,30037903,38
1846,30037904,18
1847,2489157872,23
1847,2489157876,5
1847,30037903,38
1847,30037904,18
1848,2489157872,23
1848,2489157876,5
1848,30037903,38
1848,30037904,18
1849,2489157872,23
1849,2489157876,5
1849,30037903,38
1849,30037904,18
1850,2489157872,23
1850,2489157876,5
1850,30037903,38
1850,30037904,18
1851,2489157872,23
1851,2489157876,5
1851,30037903,38
1851,30037904,18
1852,2489157872,23
1852,2489157876,5
1852,30037903,38
1852,30037904,18
1853,2489157872,23
1853,2489157876,5
1853,30037903,38
1853,30037904,18
1854,2489157872,23
1854,2489157876,5
1854,30037903,38
1854,30037904,18
1855,2489157872,23
1855,2489157876,5
1855,30037903,38
1855,30037904,18
1856,2489157872,23
1856,2489157876,5
1856,30037903,38
1856,30037904,18
1857,2489157872,23
1857,2489157876,5
1857,30037903,38
1857,30037904,18
1858,2489157872,23
1858,2489157876,5
1858,30037903,38
1858,30037904,18
1859,2489157872,23
1859,2489157876,5
1859,30037903,38
1859,30037904,18
1860,2489157872,23
1860,2489157876,5
1860,30037903,38
1860,30037904,18
1861,2489157872,23
1861,2489157876,5
1861,30037903,38
1861,30037904,18
1862,2489157872,23
1862,2489157876,5
1862,30037903,38
1862,30037904,18
1863,2489157872,23
1863,2489157876,5
1863,30037903,38
1863,30037904,18
1864,2489157872,23
1864,2489157876,5
1864,30037903,38
1864,30037904,18
1865,2489157872,23
1865,2489157876,5
1865,30037903,38
1865,30037904,18
1866,2489157872,23
1866,2489157876,5
1866,30037903,38
1866,30037904,18
1867,2489157872,23
1867,2489157876,5
1867,30037903,36
1867,30037904,18
1868,2489157872,23
1868,2489157876,5
1868,30037903,34
1868,30037904,18
1869,2489157872,23
1869,2489157876,5
1869,30037903,32
1869,30037904,18
1870,2489157872,23
1870,2489157876,5
1870,30037903,33
1870,30037904,18
1871,2489157872,23
1871,2489157876,5
1871,30037903,32
1871,30037904,18
1872,2489157872,23
1872,2489157876,5
1872,30037903,31
1872,30037904,18
1873,2489157872,23
1873,2489157876,5
1873,30037903,30
1873,30037904,18
1874,2489157872,23
1874,2489157876,5
1874,30037903,30
1874,30037904,18
1875,2489157872,23
1875,2489157876,5
1875,30037903,33
1875,30037904,18
1876,2489157872,23
1876,2489157876,5
1876,30037903,33
1876,30037904,18
1877,2489157872,23
1877,2489157876,5
1877,30037903,34
1877,30037904,18
1878,2489157872,23
1878,2489157876,5
1878,30037903,35
1878,30037904,18
1879,2489157872,23
1879,2489157876,5
1879,30037903,35
1879,30037904,18
1880,2489157872,23
1880,2489157876,5
1880,30037903,35
1880,30037904,18
1881,2489157872,23
1881,2489157876,5
1881,30037903,35
1881,30037904,18
1882,2489157872,25
1882,2489157876,3
1882,30037903,35
1882,30037904,18
1883,2489157872,25
1883,2489157876,3
1883,30037903,35
1883,30037904,16
1884,2489157872,25
1884,2489157876,3
1884,30037903,32
1884,30037904,16
1885,2489157872,25
1885,2489157876,3
1885,30037903,31
1885,30037904,16
1886,2489157872,22
1886,2489157876,3
1886,30037903,30
1886,30037904,16
1887,2489157872,19
1887,2489157876,5
1887,30037903,34
1887,30037904,16
1888,2489157872,16
1888,2489157876,3
1888,30037903,30
1888,30037904,16
1889,2489157872,13
1889,2489157876,3
1889,30037903,28
1889,30037904,16
1890,2489157872,10
1890,2489157876,5
1890,30037903,30
1890,30037904,16
1891,2489157872,7
1891,2489157876,5
1891,30037903,28
1891,30037904,18
1892,2489157872,4
1892,2489157876,5
1892,30037903,30
1892,30037904,16
1893,2489157872,7
1893,2489157876,5
1893,30037903,32
1893,30037904,14
1894,2489157872,10
1894,2489157876,5
1894,30037903,35
1894,30037904,12
1895,2489157872,10
1895,2489157876,5
1895,30037903,35
1895,30037904,10
1896,2489157872,10
1896,2489157876,5
1896,30037903,35
1896,30037904,8
1897,2489157872,10
1897,2489157876,5
1897,30037903,33
1897,30037904,8
1898,2489157872,13
1898,2489157876,5
1898,30037903,31
1898,30037904,6
1899,2489157872,16
1899,2489157876,5
1899,30037903,31
1899,30037904,6
1900,2489157872,19
1900,2489157876,5
1900,30037903,31
1900,30037904,4
1901,2489157872,19
1901,2489157876,5
1901,30037903,30
1901,30037904,4
1902,2489157872,22
1902,2489157876,5
1902,30037903,32
1902,30037904,6
1903,2489157872,22
1903,2489157876,5
1903,30037903,32
1903,30037904,8
1904,2489157872,25
1904,2489157876,5
1904,30037903,34
1904,30037904,8
1905,2489157872,25
1905,2489157876,3
1905,30037903,34
1905,30037904,10
1906,2489157872,28
1906,2489157876,3
1906,30037903,35
1906,30037904,10
1907,2489157872,28
1907,2489157876,3
1907,30037903,35
1907,30037904,12
1908,2489157872,28
1908,2489157876,5
1908,30037903,35
1908,30037904,14
1909,2489157872,28
1909,2489157876,5
1909,30037903,35
1909,30037904,14
1910,2489157872,28
1910,2489157876,3
1910,30037903,35
1910,30037904,16
1911,2489157872,28
1911,2489157876,3
1911,30037903,35
1911,30037904,16
1912,2489157872,28
1912,2489157876,3
1912,30037903,32
1912,30037904,16
1913,2489157872,28
1913,2489157876,3
1913,30037903,32
1913,30037904,16
1914,2489157872,28
1914,2489157876,3
1914,30037903,34
1914,30037904,16
1915,2489157872,28
1915,2489157876,5
1915,30037903,32
1915,30037904,16
1916,2489157872,28
1916,2489157876,5
1916,30037903,32
1916,30037904,16
1917,2489157872,28
1917,2489157876,5
1917,30037903,33
1917,30037904,16
1918,2489157872,28
1918,2489157876,5
1918,30037903,35
1918,30037904,16
1919,2489157872,28
1919,2489157876,5
1919,30037903,35
1919,30037904,16
1920,2489157872,28
1920,2489157876,5
1920,30037903,35
1920,30037904,16
1921,2489157872,28
1921,2489157876,5
1921,30037903,35
1921,30037904,16
1922,2489157872,28
1922,2489157876,5
1922,30037903,35
1922,30037904,16
1923,2489157872,28
1923,2489157876,5
1923,30037903,32
1923,30037904,16
1924,2489157872,28
1924,2489157876,5
1924,30037903,29
1924,30037904,16
1925,2489157872,28
1925,2489157876,5
1925,30037903,28
1925,30037904,16
1926,2489157872,28
1926,2489157876,5
1926,30037903,27
1926,30037904,16
1927,2489157872,28
1927,2489157876,5
1927,30037903,27
1927,30037904,16
1928,2489157872,28
1928,2489157876,5
1928,30037903,30
1928,30037904,16
1929,2489157872,28
1929,2489157876,5
1929,30037903,30
1929,30037904,16
1930,2489157872,28
1930,2489157876,5
1930,30037903,34
1930,30037904,16
1931,2489157872,28
1931,2489157876,5
1931,30037903,34
1931,30037904,16
1932,2489157872,28
1932,2489157876,5
1932,30037903,35
1932,30037904,16
1933,2489157872,28
1933,2489157876,5
1933,30037903,35
1933,30037904,16
1934,2489157872,28
1934,2489157876,5
1934,30037903,35
1934,30037904,16
1935,2489157872,28
1935,2489157876,5
1935,30037903,35
1935,30037904,16
1936,2489157872,28
1936,2489157876,5
1936,30037903,33
1936,30037904,16
1937,2489157872,28
1937,2489157876,5
1937,30037903,30
1937,30037904,16
1938,2489157872,28
1938,2489157876,5
1938,30037903,27
1938,30037904,16
1939,2489157872,28
1939,2489157876,5
1939,30037903,29
1939,30037904,16
1940,2489157872,28
1940,2489157876,5
1940,30037903,32
1940,30037904,16
1941,2489157872,28
1941,2489157876,5
1941,30037903,34
1941,30037904,16
1942,2489157872,28
1942,2489157876,5
1942,30037903,35
1942,30037904,16
1943,2489157872,28
1943,2489157876,5
1943,30037903,35
1943,30037904,16
1944,2489157872,28
1944,2489157876,5
1944,30037903,36
1944,30037904,16
1945,2489157872,28
1945,2489157876,5
1945,30037903,36
1945,30037904,16
1946,2489157872,28
1946,2489157876,5
1946,30037903,36
1946,30037904,16
1947,2489157872,28
1947,2489157876,5
1947,30037903,36
1947,30037904,16
1948,2489157872,28
1948,2489157876,5
1948,30037903,36
1948,30037904,16
1949,2489157872,28
1949,2489157876,5
1949,30037903,36
1949,30037904,16
1950,2489157872,28
1950,2489157876,5
1950,30037903,36
1950,30037904,16
1951,2489157872,28
1951,2489157876,5
1951,30037903,36
1951,30037904,16
1952,2489157872,28
1952,2489157876,5
1952,30037903,36
1952,30037904,16
1953,2489157872,28
1953,2489157876,5
1953,30037903,36
1953,30037904,16
1954,2489157872,28
1954,2489157876,5
1954,30037903,36
1954,30037904,16
1955,2489157872,28
1955,2489157876,5
1955,30037903,36
1955,30037904,16
1956,2489157872,28
1956,2489157876,5
1956,30037903,36
1956,30037904,16
1957,2489157872,28
1957,2489157876,5
1957,30037903,36
1957,30037904,16
1958,2489157872,28
1958,2489157876,5
1958,30037903,36
1958,30037904,16
1959,2489157872,28
1959,2489157876,5
1959,30037903,36
1959,30037904,16
1960,2489157872,28
1960,2489157876,5
1960,30037903,36
1960,30037904,16
1961,2489157872,28
1961,2489157876,5
1961,30037903,36
1961,30037904,16
1962,2489157872,28
1962,2489157876,5
1962,30037903,36
1962,30037904,16
1963,2489157872,28
1963,2489157876,5
1963,30037903,36
1963,30037904,16
1964,2489157872,28
1964,2489157876,5
1964,30037903,36
1964,30037904,16
1965,2489157872,28
